x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
5119.,0.,5119.,0.,5119.,0.,5119.,0.,434.6,0.0119109317,434.6,0.0202074284,434.6,0.0262641128,434.6,0.0153925757
5120.5,0.,5120.5,0.,5120.5,0.,5120.5,1.,434.7,0.0121315641,434.7,0.0202507973,434.7,0.0267371236,434.7,0.0153692427
5122.,0.,5122.,0.,5122.,1.,5122.,0.,434.8,0.0123541653,434.8,0.0202840346,434.8,0.0272044169,434.8,0.0153555478
5123.5,1.,5123.5,0.,5123.5,0.,5123.5,0.,434.9,0.0125785624,434.9,0.0203071304,434.9,0.0276653426,434.9,0.0153511679
5125.,0.,5125.,0.,5125.,0.,5125.,0.,435.,0.0128045698,435.,0.0203200981,435.,0.0281192723,435.,0.0153556957
5126.5,0.,5126.5,0.,5126.5,0.,5126.5,0.,435.1,0.013031988,435.1,0.0203229723,435.1,0.0285655976,435.1,0.0153686436
5128.,1.,5128.,0.,5128.,0.,5128.,0.,435.2,0.0132606028,435.2,0.0203158064,435.2,0.0290037298,435.2,0.0153894484
5129.5,0.,5129.5,0.,5129.5,0.,5129.5,0.,435.3,0.0134901840,435.3,0.0202986709,435.3,0.0294330981,435.3,0.0154174763
5131.,0.,5131.,0.,5131.,0.,5131.,0.,435.4,0.0137204837,435.4,0.0202716503,435.4,0.0298531492,435.4,0.0154520297
5132.5,0.,5132.5,0.,5132.5,0.,5132.5,1.,435.5,0.0139512358,435.5,0.0202348413,435.5,0.0302633451,435.5,0.0154923536
5134.,0.,5134.,0.,5134.,0.,5134.,0.,435.6,0.0141821542,435.6,0.0201883503,435.6,0.0306631621,435.6,0.0155376426
5135.5,0.,5135.5,0.,5135.5,0.,5135.5,0.,435.7,0.0144129324,435.7,0.020132291,435.7,0.0310520892,435.7,0.0155870497
5137.,0.,5137.,0.,5137.,0.,5137.,0.,435.8,0.0146432419,435.8,0.0200667826,435.8,0.031429627,435.8,0.0156396934
5138.5,0.,5138.5,0.,5138.5,0.,5138.5,0.,435.9,0.0148727317,435.9,0.0199919476,435.9,0.0317952856,435.9,0.0156946669
5140.,0.,5140.,0.,5140.,1.,5140.,0.,436.,0.0151010274,436.,0.0199079096,436.,0.0321485842,436.,0.0157510469
5141.5,0.,5141.5,0.,5141.5,0.,5141.5,0.,436.1,0.0153277309,436.1,0.0198147924,436.1,0.0324890492,436.1,0.0158079016
5143.,0.,5143.,0.,5143.,0.,5143.,0.,436.2,0.0155524196,436.2,0.019712718,436.2,0.0328162137,436.2,0.0158643003
5144.5,0.,5144.5,0.,5144.5,2.,5144.5,0.,436.3,0.0157746469,436.3,0.0196018054,436.3,0.0331296164,436.3,0.0159193215
5146.,0.,5146.,0.,5146.,0.,5146.,0.,436.4,0.0159939415,436.4,0.0194821702,436.4,0.0334288011,436.4,0.0159720611
5147.5,0.,5147.5,0.,5147.5,0.,5147.5,0.,436.5,0.0162098086,436.5,0.0193539234,436.5,0.0337133161,436.5,0.0160216412
5149.,0.,5149.,0.,5149.,0.,5149.,0.,436.6,0.0164217299,436.6,0.0192171712,436.6,0.0339827145,436.6,0.0160672168
5150.5,0.,5150.5,0.,5150.5,0.,5150.5,0.,436.7,0.0166291648,436.7,0.0190720150,436.7,0.0342365539,436.7,0.0161079832
5152.,0.,5152.,0.,5152.,0.,5152.,0.,436.8,0.0168315518,436.8,0.0189185514,436.8,0.0344743967,436.8,0.0161431828
5153.5,0.,5153.5,0.,5153.5,0.,5153.5,1.,436.9,0.0170283099,436.9,0.0187568726,436.9,0.0346958113,436.9,0.0161721105
5155.,0.,5155.,0.,5155.,0.,5155.,0.,437.,0.0172188404,437.,0.0185870674,437.,0.0349003723,437.,0.016194119
5156.5,0.,5156.5,0.,5156.5,0.,5156.5,0.,437.1,0.0174025293,437.1,0.0184092216,437.1,0.035087662,437.1,0.0162086227
5158.,0.,5158.,0.,5158.,2.,5158.,0.,437.2,0.0175787501,437.2,0.0182234196,437.2,0.0352572718,437.2,0.0162151021
5159.5,1.,5159.5,0.,5159.5,0.,5159.5,1.,437.3,0.0177468661,437.3,0.0180297454,437.3,0.0354088037,437.3,0.0162131055
5161.,0.,5161.,0.,5161.,0.,5161.,0.,437.4,0.0179062339,437.4,0.0178282842,437.4,0.0355418724,437.4,0.0162022514
5162.5,0.,5162.5,0.,5162.5,0.,5162.5,0.,437.5,0.0180562073,437.5,0.0176191241,437.5,0.035656107,437.5,0.0161822294
5164.,0.,5164.,0.,5164.,0.,5164.,1.,437.6,0.0181961402,437.6,0.0174023577,437.6,0.0357511534,437.6,0.0161527999
5165.5,0.,5165.5,0.,5165.5,0.,5165.5,0.,437.7,0.0183253915,437.7,0.0171780838,437.7,0.035826677,437.7,0.0161137942
5167.,0.,5167.,0.,5167.,0.,5167.,0.,437.8,0.0184433286,437.8,0.0169464098,437.8,0.0358823645,437.8,0.0160651123
5168.5,0.,5168.5,0.,5168.5,0.,5168.5,0.,437.9,0.0185493324,437.9,0.0167074528,437.9,0.0359179271,437.9,0.0160067210
5170.,0.,5170.,0.,5170.,1.,5170.,0.,438.,0.0186428015,438.,0.0164613418,438.,0.0359331032,438.,0.0159386511
5171.5,0.,5171.5,0.,5171.5,0.,5171.5,0.,438.1,0.0187231572,438.1,0.0162082198,438.1,0.0359276605,438.1,0.0158609934
5173.,0.,5173.,1.,5173.,0.,5173.,1.,438.2,0.0187898480,438.2,0.0159482448,438.2,0.0359013995,438.2,0.0157738952
5174.5,1.,5174.5,0.,5174.5,0.,5174.5,0.,438.3,0.0188423547,438.3,0.015681592,438.3,0.0358541555,438.3,0.0156775555
5176.,0.,5176.,0.,5176.,0.,5176.,0.,438.4,0.0188801946,438.4,0.0154084548,438.4,0.0357858017,438.4,0.0155722196
5177.5,0.,5177.5,0.,5177.5,0.,5177.5,0.,438.5,0.018902927,438.5,0.0151290464,438.5,0.0356962515,438.5,0.0154581744
5179.,0.,5179.,0.,5179.,0.,5179.,0.,438.6,0.0189101569,438.6,0.0148436005,438.6,0.0355854608,438.6,0.0153357426
5180.5,0.,5180.5,0.,5180.5,0.,5180.5,0.,438.7,0.0189015401,438.7,0.0145523724,438.7,0.0354534306,438.7,0.0152052769
5182.,1.,5182.,0.,5182.,0.,5182.,0.,438.8,0.0188767869,438.8,0.0142556396,438.8,0.0353002086,438.8,0.0150671544
5183.5,0.,5183.5,0.,5183.5,0.,5183.5,0.,438.9,0.0188356661,438.9,0.0139537021,438.9,0.0351258914,438.9,0.014921771
5185.,0.,5185.,0.,5185.,1.,5185.,0.,439.,0.0187780087,439.,0.0136468825,439.,0.0349306261,439.,0.0147695353
5186.5,0.,5186.5,0.,5186.5,1.,5186.5,0.,439.1,0.0187037108,439.1,0.0133355258,439.1,0.0347146111,439.1,0.0146108636
5188.,0.,5188.,0.,5188.,1.,5188.,0.,439.2,0.0186127365,439.2,0.0130199991,439.2,0.0344780980,439.2,0.0144461746
5189.5,0.,5189.5,0.,5189.5,1.,5189.5,0.,439.3,0.0185051202,439.3,0.012700691,439.3,0.0342213917,439.3,0.0142758846
5191.,1.,5191.,1.,5191.,0.,5191.,0.,439.4,0.0183809686,439.4,0.0123780102,439.4,0.0339448511,439.4,0.0141004026
5192.5,0.,5192.5,0.,5192.5,2.,5192.5,0.,439.5,0.0182404614,439.5,0.0120523849,439.5,0.033648889,439.5,0.013920127
5194.,0.,5194.,0.,5194.,0.,5194.,0.,439.6,0.0180838529,439.6,0.0117242610,439.6,0.0333339723,439.6,0.0137354411
5195.5,0.,5195.5,0.,5195.5,0.,5195.5,0.,439.7,0.0179114713,439.7,0.0113941005,439.7,0.0330006209,439.7,0.0135467108
5197.,1.,5197.,0.,5197.,0.,5197.,1.,439.8,0.0177237190,439.8,0.0110623796,439.8,0.0326494071,439.8,0.0133542816
5198.5,0.,5198.5,0.,5198.5,0.,5198.5,0.,439.9,0.0175210714,439.9,0.0107295866,439.9,0.0322809544,439.9,0.0131584767
5200.,1.,5200.,0.,5200.,0.,5200.,0.,440.,0.017304075,440.,0.0103962201,440.,0.0318959352,440.,0.0129595955
5201.5,0.,5201.5,0.,5201.5,0.,5201.5,0.,440.1,0.0170733457,440.1,0.0100627858,440.1,0.0314950698,440.1,0.0127579126
5203.,0.,5203.,0.,5203.,0.,5203.,0.,440.2,0.0168295660,440.2,0.0097297948,440.2,0.0310791232,440.2,0.0125536777
5204.5,0.,5204.5,0.,5204.5,0.,5204.5,0.,440.3,0.0165734816,440.3,0.0093977606,440.3,0.0306489030,440.3,0.0123471154
5206.,0.,5206.,0.,5206.,1.,5206.,0.,440.4,0.0163058976,440.4,0.0090671965,440.4,0.0302052563,440.4,0.0121384257
5207.5,0.,5207.5,0.,5207.5,0.,5207.5,0.,440.5,0.0160276743,440.5,0.008738613,440.5,0.0297490662,440.5,0.0119277855
5209.,1.,5209.,1.,5209.,0.,5209.,0.,440.6,0.0157397224,440.6,0.0084125151,440.6,0.0292812487,440.6,0.0117153494
5210.5,0.,5210.5,0.,5210.5,1.,5210.5,0.,440.7,0.0154429979,440.7,0.0080893997,440.7,0.0288027487,440.7,0.0115012521
5212.,0.,5212.,0.,5212.,0.,5212.,0.,440.8,0.0151384965,440.8,0.0077697528,440.8,0.0283145360,440.8,0.0112856101
5213.5,0.,5213.5,0.,5213.5,0.,5213.5,0.,440.9,0.0148272475,440.9,0.0074540472,440.9,0.0278176013,440.9,0.0110685242
5215.,1.,5215.,1.,5215.,0.,5215.,0.,441.,0.0145103083,441.,0.0071427398,441.,0.0273129515,441.,0.0108500821
5216.5,0.,5216.5,0.,5216.5,0.,5216.5,0.,441.1,0.0141887570,441.1,0.0068362697,441.1,0.0268016057,441.1,0.010630361
5218.,0.,5218.,1.,5218.,0.,5218.,0.,441.2,0.0138636871,441.2,0.0065350556,441.2,0.0262845900,441.2,0.0104094302
5219.5,0.,5219.5,0.,5219.5,0.,5219.5,0.,441.3,0.0135361998,441.3,0.0062394941,441.3,0.0257629336,441.3,0.0101873544
5221.,0.,5221.,0.,5221.,0.,5221.,1.,441.4,0.0132073978,441.4,0.0059499576,441.4,0.0252376637,441.4,0.009964196
5222.5,1.,5222.5,0.,5222.5,1.,5222.5,0.,441.5,0.0128783789,441.5,0.0056667930,441.5,0.0247098007,441.5,0.0097400180
5224.,1.,5224.,0.,5224.,0.,5224.,0.,441.6,0.0125502287,441.6,0.0053903203,441.6,0.0241803540,441.6,0.0095148868
5225.5,0.,5225.5,1.,5225.5,0.,5225.5,0.,441.7,0.0122240149,441.7,0.0051208310,441.7,0.0236503172,441.7,0.0092888740
5227.,0.,5227.,0.,5227.,1.,5227.,0.,441.8,0.0119007806,441.8,0.0048585876,441.8,0.0231206638,441.8,0.0090620594
5228.5,0.,5228.5,0.,5228.5,0.,5228.5,0.,441.9,0.0115815383,441.9,0.0046038227,441.9,0.0225923428,441.9,0.0088345323
5230.,0.,5230.,0.,5230.,0.,5230.,0.,442.,0.0112672646,442.,0.0043567382,442.,0.0220662749,442.,0.0086063936
5231.5,0.,5231.5,0.,5231.5,0.,5231.5,0.,442.1,0.0109588942,442.1,0.0041175057,442.1,0.0215433485,442.1,0.0083777571
5233.,0.,5233.,0.,5233.,0.,5233.,0.,442.2,0.0106573154,442.2,0.0038862657,442.2,0.0210244158,442.2,0.0081487504
5234.5,0.,5234.5,0.,5234.5,0.,5234.5,0.,442.3,0.0103633654,442.3,0.0036631283,442.3,0.0205102902,442.3,0.0079195160
5236.,2.,5236.,0.,5236.,0.,5236.,0.,442.4,0.0100778262,442.4,0.0034481733,442.4,0.0200017426,442.4,0.0076902118
5237.5,0.,5237.5,0.,5237.5,0.,5237.5,0.,442.5,0.0098014207,442.5,0.0032414509,442.5,0.0194994989,442.5,0.0074610109
5239.,0.,5239.,0.,5239.,0.,5239.,0.,442.6,0.0095348101,442.6,0.0030429824,442.6,0.0190042378,442.6,0.0072321016
5240.5,0.,5240.5,0.,5240.5,0.,5240.5,0.,442.7,0.009278591,442.7,0.0028527612,442.7,0.0185165887,442.7,0.0070036870
5242.,0.,5242.,0.,5242.,0.,5242.,0.,442.8,0.0090332931,442.8,0.0026707539,442.8,0.0180371301,442.8,0.0067759844
5243.5,0.,5243.5,0.,5243.5,1.,5243.5,0.,442.9,0.0087993783,442.9,0.0024969013,442.9,0.0175663882,442.9,0.0065492237
5245.,0.,5245.,0.,5245.,0.,5245.,0.,443.,0.0085772391,443.,0.0023311200,443.,0.0171048363,443.,0.0063236469
5246.5,0.,5246.5,0.,5246.5,0.,5246.5,0.,443.1,0.0083671986,443.1,0.0021733041,443.1,0.016652894,443.1,0.0060995061
5248.,0.,5248.,0.,5248.,0.,5248.,0.,443.2,0.0081695105,443.2,0.0020233262,443.2,0.0162109274,443.2,0.0058770620
5249.5,0.,5249.5,0.,5249.5,1.,5249.5,0.,443.3,0.0079843593,443.3,0.0018810393,443.3,0.0157792491,443.3,0.0056565824
5251.,0.,5251.,0.,5251.,0.,5251.,0.,443.4,0.0078118622,443.4,0.0017462787,443.4,0.0153581189,443.4,0.0054383396
5252.5,0.,5252.5,0.,5252.5,0.,5252.5,0.,443.5,0.0076520698,443.5,0.0016188633,443.5,0.0149477449,443.5,0.0052226092
5254.,0.,5254.,0.,5254.,0.,5254.,0.,443.6,0.0075049687,443.6,0.0014985979,443.6,0.0145482847,443.6,0.0050096676
5255.5,0.,5255.5,0.,5255.5,0.,5255.5,0.,443.7,0.0073704836,443.7,0.0013852743,443.7,0.0141598467,443.7,0.0047997901
5257.,1.,5257.,0.,5257.,1.,5257.,0.,443.8,0.0072484805,443.8,0.0012786736,443.8,0.0137824926,443.8,0.0045932488
5258.5,0.,5258.5,0.,5258.5,0.,5258.5,0.,443.9,0.0071387692,443.9,0.0011785675,443.9,0.0134162389,443.9,0.0043903107
5260.,0.,5260.,1.,5260.,0.,5260.,0.,444.,0.0070411074,444.,0.0010847203,444.,0.0130610598,444.,0.0041912358
5261.5,0.,5261.5,0.,5261.5,0.,5261.5,1.,444.1,0.0069552038,444.1,0.0009968904,444.1,0.0127168892,444.1,0.0039962753
5263.,0.,5263.,0.,5263.,1.,5263.,1.,444.2,0.0068807227,444.2,0.0009148317,444.2,0.0123836241,444.2,0.0038056698
5264.5,1.,5264.5,0.,5264.5,1.,5264.5,0.,444.3,0.0068172874,444.3,0.0008382955,444.3,0.012061127,444.3,0.0036196483
5266.,0.,5266.,0.,5266.,0.,5266.,0.,444.4,0.0067644848,444.4,0.0007670314,444.4,0.0117492289,444.4,0.0034384262
5267.5,0.,5267.5,0.,5267.5,1.,5267.5,0.,444.5,0.0067218697,444.5,0.0007007890,444.5,0.0114477328,444.5,0.0032622048
5269.,0.,5269.,1.,5269.,0.,5269.,0.,444.6,0.0066889692,444.6,0.0006393192,444.6,0.0111564163,444.6,0.0030911699
5270.5,0.,5270.5,0.,5270.5,0.,5270.5,0.,444.7,0.0066652868,444.7,0.000582375,444.7,0.0108750350,444.7,0.0029254912
5272.,0.,5272.,0.,5272.,1.,5272.,0.,444.8,0.0066503071,444.8,0.0005297128,444.8,0.0106033256,444.8,0.0027653220
5273.5,0.,5273.5,0.,5273.5,1.,5273.5,0.,444.9,0.0066434999,444.9,0.0004810933,444.9,0.0103410090,444.9,0.0026107989
5275.,0.,5275.,0.,5275.,1.,5275.,0.,445.,0.0066443241,445.,0.0004362823,445.,0.0100877933,445.,0.0024620412
5276.5,0.,5276.5,0.,5276.5,0.,5276.5,0.,445.1,0.0066522325,445.1,0.0003950516,445.1,0.0098433765,445.1,0.0023191518
5278.,0.,5278.,0.,5278.,0.,5278.,0.,445.2,0.0066666748,445.2,0.0003571795,445.2,0.0096074499,445.2,0.0021822170
5279.5,0.,5279.5,0.,5279.5,0.,5279.5,0.,445.3,0.0066871017,445.3,0.0003224514,445.3,0.0093797002,445.3,0.0020513074
5281.,0.,5281.,0.,5281.,1.,5281.,0.,445.4,0.0067129683,445.4,0.0002906602,445.4,0.0091598124,445.4,0.0019264783
5282.5,0.,5282.5,0.,5282.5,0.,5282.5,0.,445.5,0.0067437373,445.5,0.0002616068,445.5,0.0089474719,445.5,0.0018077708
5284.,1.,5284.,0.,5284.,0.,5284.,0.,445.6,0.0067788818,445.6,0.0002351005,445.6,0.0087423672,445.6,0.0016952129
5285.5,0.,5285.5,0.,5285.5,0.,5285.5,0.,445.7,0.0068178883,445.7,0.0002109589,445.7,0.0085441914,445.7,0.0015888207
5287.,0.,5287.,0.,5287.,1.,5287.,0.,445.8,0.0068602585,445.8,0.0001890082,445.8,0.0083526443,445.8,0.0014885995
5288.5,0.,5288.5,0.,5288.5,1.,5288.5,0.,445.9,0.0069055121,445.9,0.0001690834,445.9,0.0081674341,445.9,0.0013945455
5290.,0.,5290.,1.,5290.,0.,5290.,0.,446.,0.0069531879,446.,0.0001510281,446.,0.0079882785,446.,0.0013066472
5291.5,0.,5291.5,0.,5291.5,0.,5291.5,0.,446.1,0.0070028457,446.1,0.0001346945,446.1,0.0078149066,446.1,0.0012248871
5293.,0.,5293.,0.,5293.,0.,5293.,0.,446.2,0.0070540674,446.2,0.0001199434,446.2,0.0076470591,446.2,0.0011492430
5294.5,0.,5294.5,0.,5294.5,1.,5294.5,0.,446.3,0.0071064578,446.3,0.0001066441,446.3,0.0074844901,446.3,0.0010796901
5296.,0.,5296.,0.,5296.,1.,5296.,0.,446.4,0.0071596452,446.4,0.0000946739,446.4,0.0073269668,446.4,0.0010162024
5297.5,0.,5297.5,0.,5297.5,0.,5297.5,0.,446.5,0.0072132819,446.5,0.0000839182,446.5,0.0071742707,446.5,0.0009587541
5299.,0.,5299.,0.,5299.,0.,5299.,0.,446.6,0.0072670439,446.6,0.0000742701,446.6,0.0070261975,446.6,0.0009073219
5300.5,0.,5300.5,1.,5300.5,0.,5300.5,0.,446.7,0.0073206311,446.7,0.0000656302,446.7,0.0068825575,446.7,0.0008618859
5302.,0.,5302.,0.,5302.,0.,5302.,0.,446.8,0.0073737668,446.8,0.0000579064,446.8,0.0067431753,446.8,0.0008224312
5303.5,1.,5303.5,0.,5303.5,0.,5303.5,1.,446.9,0.0074261968,446.9,0.0000510131,446.9,0.0066078897,446.9,0.0007889496
5305.,0.,5305.,0.,5305.,0.,5305.,0.,447.,0.007477689,447.,0.0000448716,447.,0.0064765536,447.,0.0007614404
5306.5,0.,5306.5,0.,5306.5,1.,5306.5,0.,447.1,0.007528032,447.1,0.0000394092,447.1,0.0063490331,447.1,0.0007399122
5308.,0.,5308.,0.,5308.,1.,5308.,0.,447.2,0.0075770343,447.2,0.0000345593,447.2,0.0062252073,447.2,0.0007243833
5309.5,0.,5309.5,0.,5309.5,1.,5309.5,0.,447.3,0.007624523,447.3,0.0000302606,447.3,0.0061049675,447.3,0.0007148827
5311.,0.,5311.,0.,5311.,0.,5311.,0.,447.4,0.0076703424,447.4,0.0000264571,447.4,0.0059882164,447.4,0.0007114512
5312.5,0.,5312.5,0.,5312.5,1.,5312.5,0.,447.5,0.0077143526,447.5,0.0000230979,447.5,0.0058748670,447.5,0.0007141416
5314.,0.,5314.,0.,5314.,1.,5314.,0.,447.6,0.0077564281,447.6,0.0000201365,447.6,0.0057648423,447.6,0.0007230191
5315.5,0.,5315.5,0.,5315.5,0.,5315.5,0.,447.7,0.0077964566,447.7,0.0000175305,447.7,0.0056580737,447.7,0.0007381614
5317.,0.,5317.,0.,5317.,0.,5317.,0.,447.8,0.0078343369,447.8,0.000015242,447.8,0.0055545000,447.8,0.0007596588
5318.5,0.,5318.5,0.,5318.5,0.,5318.5,0.,447.9,0.0078699781,447.9,0.0000132363,447.9,0.0054540668,447.9,0.0007876141
5320.,0.,5320.,0.,5320.,0.,5320.,0.,448.,0.0079032982,448.,0.0000114823,448.,0.0053567249,448.,0.0008221417
5321.5,0.,5321.5,0.,5321.5,0.,5321.5,0.,448.1,0.0079342222,448.1,0.0000099522,448.1,0.0052624295,448.1,0.0008633675
5323.,0.,5323.,0.,5323.,1.,5323.,0.,448.2,0.0079626818,448.2,0.0000086209,448.2,0.0051711387,448.2,0.0009114274
5324.5,0.,5324.5,0.,5324.5,0.,5324.5,0.,448.3,0.0079886134,448.3,0.0000074661,448.3,0.005082813,448.3,0.0009664669
5326.,0.,5326.,0.,5326.,1.,5326.,0.,448.4,0.0080119578,448.4,0.0000064681,448.4,0.0049974136,448.4,0.0010286393
5327.5,0.,5327.5,1.,5327.5,1.,5327.5,0.,448.5,0.0080326591,448.5,0.0000056093,448.5,0.0049149019,448.5,0.0010981043
5329.,1.,5329.,0.,5329.,1.,5329.,0.,448.6,0.008050664,448.6,0.0000048744,448.6,0.0048352380,448.6,0.0011750266
5330.5,0.,5330.5,0.,5330.5,0.,5330.5,0.,448.7,0.008065921,448.7,0.0000042497,448.7,0.0047583802,448.7,0.0012595735
5332.,0.,5332.,0.,5332.,0.,5332.,0.,448.8,0.0080783806,448.8,0.0000037238,448.8,0.0046842839,448.8,0.0013519132
5333.5,0.,5333.5,0.,5333.5,0.,5333.5,0.,448.9,0.0080879945,448.9,0.0000032865,448.9,0.0046129006,448.9,0.0014522125
5335.,0.,5335.,0.,5335.,0.,5335.,0.,449.,0.0080947160,449.,0.0000029294,449.,0.0045441777,449.,0.0015606341
5336.5,0.,5336.5,0.,5336.5,0.,5336.5,0.,449.1,0.0080984996,449.1,0.0000026455,449.1,0.0044780576,449.1,0.0016773343
5338.,0.,5338.,0.,5338.,1.,5338.,0.,449.2,0.0080993015,449.2,0.0000024293,449.2,0.004414477,449.2,0.0018024602
5339.5,0.,5339.5,0.,5339.5,0.,5339.5,0.,449.3,0.0080970800,449.3,0.0000022762,449.3,0.0043533668,449.3,0.0019361469
5341.,1.,5341.,0.,5341.,0.,5341.,0.,449.4,0.0080917961,449.4,0.0000021832,449.4,0.0042946518,449.4,0.0020785147
5342.5,0.,5342.5,0.,5342.5,0.,5342.5,0.,449.5,0.0080834137,449.5,0.0000021484,449.5,0.0042382504,449.5,0.0022296659
5344.,0.,5344.,0.,5344.,0.,5344.,0.,449.6,0.0080719008,449.6,0.0000021709,449.6,0.0041840744,449.6,0.0023896818
5345.5,0.,5345.5,0.,5345.5,0.,5345.5,0.,449.7,0.0080572303,449.7,0.0000022513,449.7,0.0041320297,449.7,0.00255862
5347.,0.,5347.,0.,5347.,0.,5347.,0.,449.8,0.0080393804,449.8,0.0000023911,449.8,0.0040820158,449.8,0.0027365108
5348.5,0.,5348.5,0.,5348.5,0.,5348.5,1.,449.9,0.0080183364,449.9,0.0000025929,449.9,0.0040339268,449.9,0.0029233549
5350.,0.,5350.,0.,5350.,0.,5350.,1.,450.,0.0079940909,450.,0.0000028608,450.,0.0039876513,450.,0.0031191198
5351.5,0.,5351.5,0.,5351.5,0.,5351.5,1.,450.1,0.0079666454,450.1,0.0000031999,450.1,0.0039430736,450.1,0.0033237375
5353.,0.,5353.,0.,5353.,0.,5353.,0.,450.2,0.007936011,450.2,0.0000036168,450.2,0.0039000741,450.2,0.0035371016
5354.5,0.,5354.5,0.,5354.5,0.,5354.5,0.,450.3,0.0079022094,450.3,0.0000041193,450.3,0.0038585301,450.3,0.0037590646
5356.,0.,5356.,0.,5356.,0.,5356.,0.,450.4,0.0078652742,450.4,0.0000047168,450.4,0.0038183171,450.4,0.0039894362
5357.5,0.,5357.5,0.,5357.5,2.,5357.5,0.,450.5,0.0078252512,450.5,0.0000054203,450.5,0.0037793096,450.5,0.0042279804
5359.,0.,5359.,0.,5359.,0.,5359.,0.,450.6,0.0077821999,450.6,0.0000062424,450.6,0.0037413827,450.6,0.0044744142
5360.5,0.,5360.5,0.,5360.5,0.,5360.5,0.,450.7,0.0077361934,450.7,0.0000071976,450.7,0.0037044126,450.7,0.0047284060
5362.,0.,5362.,0.,5362.,0.,5362.,0.,450.8,0.0076873199,450.8,0.0000083023,450.8,0.0036682788,450.8,0.0049895744
5363.5,0.,5363.5,0.,5363.5,0.,5363.5,0.,450.9,0.0076356822,450.9,0.0000095752,450.9,0.0036328648,450.9,0.0052574872
5365.,0.,5365.,0.,5365.,0.,5365.,1.,451.,0.0075813987,451.,0.0000110371,451.,0.0035980602,451.,0.0055316611
5366.5,0.,5366.5,0.,5366.5,1.,5366.5,1.,451.1,0.0075246032,451.1,0.0000127113,451.1,0.0035637615,451.1,0.0058115614
5368.,0.,5368.,0.,5368.,1.,5368.,0.,451.2,0.0074654450,451.2,0.0000146240,451.2,0.0035298737,451.2,0.0060966027
5369.5,0.,5369.5,1.,5369.5,1.,5369.5,0.,451.3,0.0074040887,451.3,0.0000168041,451.3,0.0034963124,451.3,0.0063861495
5371.,0.,5371.,0.,5371.,0.,5371.,0.,451.4,0.0073407136,451.4,0.0000192836,451.4,0.0034630041,451.4,0.0066795174
5372.5,0.,5372.5,0.,5372.5,1.,5372.5,0.,451.5,0.0072755133,451.5,0.0000220980,451.5,0.0034298888,451.5,0.0069759749
5374.,0.,5374.,0.,5374.,0.,5374.,0.,451.6,0.007208695,451.6,0.0000252862,451.6,0.0033969203,451.6,0.0072747453
5375.5,0.,5375.5,0.,5375.5,1.,5375.5,0.,451.7,0.0071404784,451.7,0.0000288911,451.7,0.0033640678,451.7,0.0075750099
5377.,0.,5377.,0.,5377.,1.,5377.,0.,451.8,0.0070710947,451.8,0.0000329595,451.8,0.0033313175,451.8,0.0078759104
5378.5,2.,5378.5,0.,5378.5,0.,5378.5,1.,451.9,0.0070007853,451.9,0.0000375426,451.9,0.0032986728,451.9,0.0081765531
5380.,0.,5380.,0.,5380.,0.,5380.,0.,452.,0.0069298004,452.,0.0000426962,452.,0.0032661556,452.,0.0084760124
5381.5,0.,5381.5,0.,5381.5,0.,5381.5,1.,452.1,0.0068583974,452.1,0.0000484809,452.1,0.0032338072,452.1,0.0087733353
5383.,0.,5383.,1.,5383.,1.,5383.,0.,452.2,0.0067868391,452.2,0.0000549624,452.2,0.0032016885,452.2,0.0090675465
5384.5,0.,5384.5,0.,5384.5,0.,5384.5,0.,452.3,0.0067153921,452.3,0.0000622117,452.3,0.0031698808,452.3,0.0093576530
5386.,0.,5386.,0.,5386.,0.,5386.,0.,452.4,0.0066443249,452.4,0.0000703052,452.4,0.0031384857,452.4,0.0096426501
5387.5,1.,5387.5,0.,5387.5,1.,5387.5,1.,452.5,0.0065739056,452.5,0.0000793251,452.5,0.0031076252,452.5,0.0099215269
5389.,0.,5389.,0.,5389.,0.,5389.,1.,452.6,0.0065044005,452.6,0.0000893597,452.6,0.003077442,452.6,0.0101932724
5390.5,0.,5390.5,0.,5390.5,2.,5390.5,0.,452.7,0.0064360714,452.7,0.0001005030,452.7,0.0030480982,452.7,0.0104568817
5392.,0.,5392.,0.,5392.,0.,5392.,0.,452.8,0.0063691741,452.8,0.0001128555,452.8,0.0030197758,452.8,0.0107113622
5393.5,0.,5393.5,0.,5393.5,0.,5393.5,0.,452.9,0.0063039561,452.9,0.0001265239,452.9,0.0029926752,452.9,0.0109557405
5395.,0.,5395.,0.,5395.,0.,5395.,0.,453.,0.0062406547,453.,0.0001416212,453.,0.0029670146,453.,0.0111890685
5396.5,1.,5396.5,0.,5396.5,0.,5396.5,0.,453.1,0.0061794951,453.1,0.0001582667,453.1,0.0029430287,453.1,0.0114104301
5398.,0.,5398.,0.,5398.,0.,5398.,1.,453.2,0.0061206884,453.2,0.0001765859,453.2,0.0029209673,453.2,0.0116189477
5399.5,1.,5399.5,0.,5399.5,1.,5399.5,0.,453.3,0.0060644304,453.3,0.0001967108,453.3,0.0029010940,453.3,0.0118137884
5401.,0.,5401.,0.,5401.,0.,5401.,0.,453.4,0.0060108993,453.4,0.0002187790,453.4,0.0028836842,453.4,0.0119941699
